epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
105,1441.61,1.67796,1.95444,1.9664,0.76429,0.6685,0.78019,0.40142,1.6269,1.33151,1.88711,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
106,1455.01,1.67471,1.97112,1.9505,0.74787,0.72271,0.77457,0.39738,1.61168,1.3084,1.89381,0.00144075,0.00048025,0.00144075,0.00048025,0.00144075,0.00048025,0.00144075,0.00048025
107,1468.5,1.6431,1.89474,1.8985,0.75287,0.71753,0.78213,0.3965,1.62933,1.28992,1.89653,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
108,1481.99,1.65641,1.93284,1.95247,0.73033,0.69879,0.78922,0.40608,1.6162,1.33533,1.89596,0.00141105,0.00047035,0.00141105,0.00047035,0.00141105,0.00047035,0.00141105,0.00047035
109,1495.36,1.64234,1.91491,1.9246,0.76529,0.7532,0.79857,0.41037,1.61276,1.3055,1.88919,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
110,1508.85,1.65588,1.93265,1.92596,0.81339,0.69725,0.81074,0.41022,1.60969,1.30425,1.89427,0.00138135,0.00046045,0.00138135,0.00046045,0.00138135,0.00046045,0.00138135,0.00046045
111,1522.2,1.65022,1.9119,1.93311,0.78482,0.71437,0.80717,0.41061,1.60374,1.26226,1.87101,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
112,1535.73,1.61821,1.86133,1.90899,0.78095,0.7099,0.79089,0.4161,1.60463,1.25584,1.88587,0.00135165,0.00045055,0.00135165,0.00045055,0.00135165,0.00045055,0.00135165,0.00045055
113,1549.22,1.65612,1.87922,1.94108,0.75701,0.74909,0.79243,0.42715,1.59616,1.26834,1.88612,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
114,1562.64,1.62058,1.84956,1.89972,0.76791,0.75667,0.78761,0.42095,1.60585,1.28356,1.88088,0.00132195,0.00044065,0.00132195,0.00044065,0.00132195,0.00044065,0.00132195,0.00044065
115,1576.23,1.61317,1.82622,1.90666,0.80168,0.75901,0.81105,0.42067,1.599,1.27853,1.87041,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
116,1589.51,1.62923,1.82786,1.92109,0.80603,0.67706,0.77202,0.40438,1.61231,1.30959,1.87908,0.00129225,0.00043075,0.00129225,0.00043075,0.00129225,0.00043075,0.00129225,0.00043075
117,1602.99,1.63035,1.85231,1.90107,0.75013,0.73169,0.78882,0.41824,1.62579,1.30644,1.88926,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
118,1616.48,1.6487,1.86627,1.92398,0.80167,0.69905,0.78948,0.42171,1.6044,1.23679,1.88234,0.00126255,0.00042085,0.00126255,0.00042085,0.00126255,0.00042085,0.00126255,0.00042085
119,1630.08,1.61111,1.81149,1.88773,0.79898,0.71478,0.78259,0.42242,1.58445,1.24781,1.86252,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
120,1643.53,1.60775,1.82386,1.90229,0.80208,0.72331,0.79651,0.42462,1.57808,1.23578,1.85419,0.00123285,0.00041095,0.00123285,0.00041095,0.00123285,0.00041095,0.00123285,0.00041095
121,1656.93,1.6378,1.86848,1.90496,0.82564,0.70182,0.80083,0.42565,1.58349,1.2181,1.87341,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
122,1670.26,1.61428,1.80109,1.87556,0.77489,0.73923,0.80052,0.41794,1.58892,1.21761,1.87848,0.00120315,0.00040105,0.00120315,0.00040105,0.00120315,0.00040105,0.00120315,0.00040105
123,1683.56,1.6104,1.81685,1.87516,0.79594,0.77013,0.83192,0.43133,1.56961,1.20791,1.85499,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
124,1697.06,1.63571,1.85547,1.90842,0.80204,0.77227,0.82198,0.43774,1.55862,1.21587,1.84932,0.00117345,0.00039115,0.00117345,0.00039115,0.00117345,0.00039115,0.00117345,0.00039115
125,1710.49,1.63563,1.79069,1.91128,0.81406,0.76263,0.81642,0.42524,1.57926,1.22102,1.86553,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
126,1724.01,1.58254,1.76418,1.87555,0.84262,0.72562,0.82649,0.44037,1.5709,1.18012,1.86059,0.00114375,0.00038125,0.00114375,0.00038125,0.00114375,0.00038125,0.00114375,0.00038125
127,1737.62,1.6172,1.77309,1.89989,0.79056,0.76572,0.8262,0.4358,1.58035,1.22107,1.86827,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
