epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2461.45,1.59742,1.42775,1.56666,0.82236,0.762,0.84427,0.41874,1.7747,1.15795,1.52767,0.001288,0.001288,0.001288
178,2475.19,1.57304,1.40433,1.56012,0.81602,0.7805,0.84776,0.42077,1.75437,1.16158,1.52758,0.0012385,0.0012385,0.0012385
179,2488.87,1.57351,1.39844,1.55853,0.819,0.77626,0.84368,0.41298,1.75981,1.14401,1.5287,0.001189,0.001189,0.001189
180,2502.61,1.56415,1.43082,1.56188,0.818,0.74248,0.83551,0.40652,1.7793,1.14503,1.53872,0.0011395,0.0011395,0.0011395
181,2516.38,1.58132,1.43456,1.56293,0.83553,0.76046,0.85463,0.42167,1.76271,1.12336,1.52338,0.00109,0.00109,0.00109
182,2530,1.55661,1.37632,1.53996,0.79982,0.79685,0.84988,0.42109,1.75392,1.14161,1.52555,0.0010405,0.0010405,0.0010405
183,2543.79,1.56314,1.41149,1.54512,0.84264,0.74366,0.84971,0.42412,1.76159,1.12945,1.52729,0.000991,0.000991,0.000991
184,2557.75,1.57399,1.39771,1.54943,0.79223,0.81445,0.85692,0.42837,1.76595,1.1212,1.53133,0.0009415,0.0009415,0.0009415
185,2571.62,1.5678,1.38323,1.54999,0.84261,0.73861,0.84879,0.42215,1.75753,1.12366,1.52216,0.000892,0.000892,0.000892
186,2585.36,1.57616,1.4115,1.5667,0.85666,0.75351,0.86205,0.42783,1.75928,1.10938,1.52561,0.0008425,0.0008425,0.0008425
187,2599.05,1.55335,1.38773,1.53956,0.85294,0.74329,0.85738,0.42973,1.74255,1.11919,1.51196,0.000793,0.000793,0.000793
188,2612.71,1.54143,1.39619,1.53292,0.83132,0.74751,0.85428,0.42431,1.75083,1.1233,1.51336,0.0007435,0.0007435,0.0007435
189,2626.46,1.5719,1.41243,1.54264,0.83776,0.78319,0.85533,0.42818,1.75438,1.1263,1.52117,0.000694,0.000694,0.000694
190,2640.12,1.54506,1.36267,1.52209,0.84412,0.77056,0.85945,0.42573,1.74708,1.11341,1.51477,0.0006445,0.0006445,0.0006445
191,2662.72,1.65888,1.26203,1.51712,0.84168,0.75643,0.86003,0.42183,1.75622,1.10968,1.52668,0.000595,0.000595,0.000595
192,2676.12,1.65012,1.22632,1.50221,0.83521,0.81116,0.86899,0.42558,1.7432,1.0795,1.52347,0.0005455,0.0005455,0.0005455
193,2689.48,1.6412,1.20636,1.49754,0.83721,0.80076,0.86847,0.42591,1.73431,1.07936,1.51395,0.000496,0.000496,0.000496
194,2702.69,1.62425,1.19429,1.48591,0.83905,0.80313,0.8768,0.43197,1.73366,1.07183,1.50962,0.0004465,0.0004465,0.0004465
195,2716.28,1.60246,1.1656,1.49621,0.84533,0.81794,0.88076,0.43757,1.73246,1.06477,1.508,0.000397,0.000397,0.000397
196,2729.78,1.62103,1.14337,1.47599,0.86663,0.7914,0.88053,0.43712,1.73041,1.05812,1.51176,0.0003475,0.0003475,0.0003475
197,2743.11,1.60527,1.16488,1.484,0.88422,0.80188,0.88883,0.44032,1.73733,1.05345,1.51668,0.000298,0.000298,0.000298
198,2756.53,1.61474,1.16227,1.47462,0.86145,0.81712,0.88637,0.43761,1.73103,1.04753,1.50926,0.0002485,0.0002485,0.0002485
199,2770.1,1.62446,1.13423,1.47366,0.87141,0.82614,0.88708,0.43692,1.73532,1.04577,1.51108,0.000199,0.000199,0.000199
200,2783.77,1.61977,1.14585,1.47823,0.85503,0.83117,0.88499,0.43878,1.73576,1.04842,1.51014,0.0001495,0.0001495,0.0001495
